Text,Lebel,Month
"লিগেন্ড 🐸
সে তো ব্যালন'ডি অর ডিজার্ব করে 🐸🐸",0,8
সুপার ওভার হয় নাই?,0,9
"অনেকদিন অপেক্ষা করার পর আজকে আনামুল হক বিজয় কে দেখতে পারবো,   ",0,9
সত্যিই খুব খুব ভাল লাগতেছে,0,9
"প্রথম বিপিএলে বরিশাল বার্নাসের বিপক্ষে আল আমিনের বাউন্স বলে ৬হাকানো সেই মাইরটা এখনো মনে পরে আমার,",0,9
"আর সেদিন থেকেই আমি আনামুল ভাইয়ের ফেন হয়ে গেছি, শুভ কামনা রইলো আপনার জন্যে",0,9
", নিজেকে প্রমান করার আরকেটি সুযোগ যেন কাজে লাগাতে পারেন, আমিন😍😍",0,9
বৃষ্টি না হলে জিত্তুম।,0,9
"৬৪ জেলা থেকে ১২৮ জন প্লেয়ার নিয়ে আসুন
",0,8
সেখান থেকে ২০-৩০ জন কে বাছাই করে রাখুন দেখবেন বিশ্ব কাপবে তাদের দেখে।,0,6
গ্রামের আনাছে-কানাছেও বহুত প্রতিভাবান প্লেয়ার আছে।,0,6
"খুজুন গায়ের ঘাম ঝরান, বসে বসে বেতন নিয়ে আর কতো ভুড়ি বানাবেন?",0,7
"এদেরকে Sri Lanka পাঠানো হোক,এইটা আমাদের সকলের দাবী! ",0,7
আর তামিমদের ডেঙ্গু মশা নিধনের কাজে ব্যাবহার করা হোক,0,7
অনেক হইছে ভাই।এইবার শাটার নামান। 😷,0,7
ভুল সময়ে জন্ম নাকি ভুল দেশে জন্ম! বুঝে উঠতে পারছিনা,0,7
আসুন আমরা সবাই এক সাথে আওয়াজ তুলি।,0,7
রোডসকে আবার ফিরিয়ে আনা হোক। এটা আমাদের সবার প্রানের দাবি।,0,8
সাথে হিথস্ট্রিককে  আবার ফিরিয়ে আনা হোক।,0,9
"প্রিস্ন মিডিয়া কত নাটক,মুশফিক নাকি আজ খেলবে না। চোট নাকি খুব গুরুতর??
",0,9
খালি নাটক নাটক আর নাটক,0,9
সাবাস👏 বাঘের বাচ্চা 🐅,0,9
🌹ভারত মাতা কি জয় 🇮🇳,0,9
তামিমের জন্য খালি ম্যাচ টা হারল....,0,9
"ভারতের বিপক্ষে টিমের স্কট হবে এরকম :-Tamim, Somya, Sakib, Musfikur, Liton, Mahmudullah, Mossadek, Sifuddin, Masrafi, Rubel, Mustafizur ",0,9
. ইনশাআল্লাহ বাংলাদেশ জিতবে,0,8
"এখন সাকিবকে বোলিং দেওয়া দরকার,ভালো কিছুই হবে আশা করা যায়।",0,6
"বাংলাদেশের একাদশের বাইরে ভিভ রিচার্ডস, শচীন টেন্ডুলকার আর সনাৎ জয়াসুরিয়া বসে আছেন।
",0,6
মাহমুদ উল্লাহ ও মোসাদ্দেক কে ফুল বল করানো উচিত।,0,7
বিশ্বকাপের তিন ম্যাচে তেমন ভালো খেলতে পারেননি; তাই তামিমের মুণ্ডু চাই।,0,7
 কেন শুধু শুধু তামিমকে খেলানো হচ্ছে?,0,7
২০১৫ থেকে ২০১৯ বিশ্বকাপের চার বছর সময়ে ৫২ ওয়ানডেতে ২৫১১ রান করেছেন! বাংলাদেশীদের মধ্যে যা সর্বোচ্চ; পুরো বিশ্বের মধ্যে ১৩তম।,0,7
এ সময়ে তামিমের থাকলই-বা ৭ সেঞ্চুরি ও ১৮ হাফ সেঞ্চুরি! এসবের সঙ্গে ৫৭.০৬ গড়ও তুচ্ছ।,0,7
কেননা তামিম না খেললে রিচার্ডস-টেন্ডুলকার-জয়াসুরিয়ার সামনে খেলার সুযোগ আসবে।,0,7
মাশরাফিকে তাই কেন অহেতুক খেলানো হচ্ছে?,0,8
"অ্যালান ডোনাল্ড, জোয়েল গার্নার আর ব্রেট লিও তো বাংলাদেশের জার্সিতে খেলার জন্য সুযোগের অপেক্ষায়।",0,7
২০১৪ সালে এ দফায় অধিনায়কত্ব নেবার পর ওয়ানডেতে বাংলাদেশের সর্বোচ্চ উইকেটশিকারী হলেই-বা কী!।,0,7
" মাশরাফির ৯২, মুস্তাফিজের ৮৬, সাকিবের ৮১ শিকার",0,7
 ইনজুরির কারণে এ সময়কালে একটি ওয়ানডতেও মিস করেননি মাশরাফি।,0,1
